Time,Temperature,Humidity,Air Quality,Light,Loudness
1623788726,22.53,60.5,75,627,133
1623788736,22.56,60.5,75,625,134
1623788746,22.62,60.38,75,626,150
1623788756,22.66,60.38,75,626,133
1623788766,22.62,60.25,75,625,171
1623788776,22.62,60.19,75,628,155
1623788786,22.62,60.12,75,626,152
1623788796,22.66,60.12,75,625,139
1623788806,22.56,60.06,75,627,162
1623788816,22.56,60.06,75,626,138
1623788826,22.56,60.25,75,626,147
1623788836,22.56,60.25,75,626,132
1623788846,22.59,60.38,75,625,149
1623788856,22.66,60.38,75,626,170
1623788866,22.66,60.19,75,626,148
1623788876,22.75,60.12,75,628,144
1623788886,22.78,60.06,75,627,185
1623788896,22.88,59.94,75,627,143
1623788906,22.88,59.81,75,626,127
1623788916,22.94,59.75,75,626,150
1623788926,22.88,59.56,75,625,130
1623788936,22.84,59.69,75,627,110
1623788946,22.75,59.81,75,626,127
1623788956,22.72,60,75,628,137
1623788966,22.69,60.12,75,626,160
1623788976,22.62,60.19,75,628,155
1623788986,22.62,60.38,75,628,168
1623788996,22.62,60.56,75,628,172
1623789006,22.53,60.56,75,626,138
1623789016,22.47,60.75,75,626,123
1623789026,22.47,60.94,75,626,103
1623789036,22.5,60.94,75,626,168
1623789046,22.5,60.94,75,626,158
1623789056,22.47,61,75,626,105
1623789066,22.41,61,75,628,190
1623789076,22.41,61.06,75,626,129
1623789086,22.38,61.12,75,626,170
1623789096,22.41,61.19,75,628,154
1623789106,22.41,61.25,75,626,139
1623789116,22.34,61.31,75,625,175
1623789126,22.31,61.31,75,626,127
1623789136,22.34,61.38,75,626,139
1623789146,22.38,61.31,75,626,132
1623789156,22.38,61.38,75,625,132
1623789166,22.41,61.31,75,626,154
1623789176,22.53,61.25,75,625,136
1623789186,22.62,61.12,75,626,154
1623789196,22.66,60.94,75,626,154
1623789206,22.75,60.88,75,625,190
1623789216,22.75,60.75,75,628,180
1623789226,22.78,60.62,75,626,136
1623789236,22.81,60.56,75,628,148
1623789246,22.91,60.5,75,625,135
1623789256,22.97,60.38,75,625,137
1623789266,22.97,60.31,75,626,146
1623789276,22.94,60.38,75,627,164
1623789286,22.91,60.25,75,625,164
1623789296,22.97,60.31,75,625,104
1623789306,23,60.31,75,626,139
1623789316,23,60.31,75,628,171
1623789326,23.03,60.31,75,626,160
1623789336,23.03,60.19,75,626,152
1623789346,23.03,60.19,75,628,147
1623789356,23.03,60.12,75,626,158
1623789366,22.94,60.25,75,627,139
1623789376,22.91,60.44,75,626,114
1623789386,22.81,60.62,75,626,141
1623789396,22.81,60.75,75,626,145
1623789406,22.75,60.94,75,626,153
1623789416,22.75,61,75,626,152
1623789426,22.72,61.06,75,626,140
1623789436,22.75,61.06,75,628,139
1623789446,22.75,60.94,75,627,197
1623789456,22.78,61,75,626,207
1623789466,22.75,61.06,75,626,156
1623789476,22.69,61.12,75,627,168
1623789486,22.69,61.12,75,626,127
1623789496,22.69,61.19,75,626,138
1623789506,22.69,61.06,75,626,134
1623789516,22.75,61.19,75,627,149
1623789526,22.75,61.19,75,628,136
1623789536,22.75,61.12,75,626,165
1623789546,22.78,61,75,626,131
1623789556,22.78,60.94,75,626,134
1623789566,22.75,61.06,75,628,205
1623789576,22.72,61,75,628,143
1623789586,22.75,61,75,626,154
1623789596,22.78,61,75,626,142
1623789606,22.72,61.12,75,626,134
1623789616,22.69,61.25,75,628,158
1623789626,22.66,61.25,75,628,118
1623789636,22.72,61.38,75,626,170
1623789646,22.72,61.31,75,626,176
1623789656,22.81,61.19,75,626,168
1623789666,22.81,61.25,75,628,138
1623789676,22.81,61.19,75,626,137
1623789686,22.81,61.19,75,626,162
1623789696,22.81,61.25,75,626,199
1623789706,22.78,61.31,75,626,141
1623789716,22.81,61.31,75,628,165
1623789726,22.78,61.31,75,626,188
1623789736,22.84,61.31,75,626,129
1623789746,22.81,61.25,75,626,163
1623789756,22.75,61.38,75,626,172
1623789766,22.75,61.38,75,626,163
1623789776,22.75,61.44,75,626,169
1623789786,22.81,61.38,75,626,156
1623789796,22.75,61.44,75,626,152
1623789806,22.81,61.5,75,626,152
1623789816,22.75,61.44,75,626,141
1623789826,22.75,61.5,75,626,173
1623789836,22.78,61.5,75,626,146
1623789846,22.81,61.38,75,626,139
1623789856,22.75,61.44,75,626,132
1623789866,22.72,61.38,75,626,169
1623789876,22.75,61.38,75,628,146
1623789886,22.72,61.44,75,626,168
1623789896,22.75,61.5,75,626,144
1623789906,22.72,61.44,75,626,142
1623789916,22.75,61.44,75,626,152
1623789926,22.78,61.44,75,626,140
1623789936,22.81,61.44,75,628,139
1623789946,22.78,61.38,75,626,161
1623789956,22.78,61.44,75,626,171
1623789966,22.84,61.38,75,626,136
1623789976,22.88,61.31,75,626,163
1623789986,22.91,61.25,75,626,154
1623789996,22.94,61.12,75,628,186
1623790006,23,61,75,626,109
1623790016,23.03,60.94,75,626,141
1623790026,23.09,60.81,75,626,197
1623790036,23.16,60.69,75,626,162
1623790046,23.19,60.56,75,626,126
1623790056,23.19,60.5,75,626,167
1623790066,23.22,60.44,75,626,139
1623790076,23.22,60.38,75,626,179
1623790086,23.28,60.25,75,626,127
1623790096,23.31,60.19,75,628,160
1623790106,23.34,60.12,75,626,127
1623790116,23.38,60,75,626,166
1623790126,23.41,59.94,75,626,162
1623790136,23.53,59.88,75,626,168
1623790146,23.5,59.81,75,626,163
1623790156,23.5,59.69,75,626,136
1623790166,23.5,59.62,75,628,149
1623790176,23.44,59.5,75,628,161
1623790186,23.41,59.56,75,626,147
1623790196,23.38,59.56,75,627,149
1623790206,23.38,59.56,75,628,164
1623790216,23.41,59.56,75,628,127
1623790226,23.44,59.56,75,626,174
1623790236,23.47,59.5,75,627,145
1623790246,23.47,59.44,75,626,178
1623790256,23.47,59.38,75,628,154
1623790266,23.47,59.38,75,626,138
1623790276,23.5,59.38,75,626,144
1623790286,23.56,59.44,75,627,159
1623790296,23.56,59.31,75,626,132
1623790306,23.62,59.25,75,628,137
1623790316,23.66,59.06,75,626,156
1623790326,23.69,58.94,75,626,162
1623790336,23.69,59,75,626,142
1623790346,23.66,58.94,75,626,131
1623790356,23.69,59,75,626,163
1623790366,23.69,58.94,75,626,141
1623790376,23.69,58.94,75,627,162
1623790386,23.72,58.75,75,626,199
1623790396,23.75,58.69,75,626,148
1623790406,23.81,58.62,75,627,123
1623790416,23.84,58.5,75,626,134
1623790426,23.84,58.44,75,627,146
1623790436,23.84,58.38,75,626,153
1623790446,23.84,58.38,75,627,157
1623790456,23.84,58.31,75,626,130
1623790466,23.81,58.31,75,626,150
1623790476,23.88,58.31,75,626,152
1623790486,23.81,58.19,75,626,153
1623790496,23.84,58.25,75,626,149
1623790506,23.88,58.19,75,627,154
1623790516,23.88,58,75,627,158
1623790526,23.88,57.94,75,626,140
1623790536,23.81,57.81,75,626,142
1623790546,23.72,57.81,75,626,158
1623790556,23.69,57.94,75,626,158
1623790566,23.75,58,75,626,158
1623790576,23.75,58.12,75,626,146
1623790586,23.62,58.06,75,627,173
1623790596,23.62,58.19,75,626,148
1623790606,23.62,58.44,75,627,111
1623790616,23.66,58.44,75,626,147
1623790626,23.59,58.56,75,628,171
1623790636,23.66,58.56,75,626,130
1623790646,23.59,58.62,75,626,151
1623790656,23.5,58.62,75,626,150
1623790666,23.5,58.75,75,627,134
1623790676,23.47,58.88,75,626,185
1623790686,23.56,58.94,75,626,157
1623790696,23.56,59,75,626,126
1623790706,23.56,58.88,75,626,150
1623790716,23.53,58.88,75,627,167
1623790726,23.5,59,75,628,134
1623790736,23.47,59,75,628,167
1623790746,23.5,58.94,75,627,187
1623790756,23.5,59,75,628,166
1623790766,23.56,59.06,75,627,159
1623790776,23.59,59,75,627,190
1623790786,23.59,58.94,75,627,166
1623790796,23.62,58.81,75,627,165
1623790806,23.69,58.75,75,627,176
1623790816,23.69,58.62,75,626,149
1623790826,23.75,58.62,75,626,147
1623790836,23.75,58.5,75,626,155
1623790846,23.81,58.38,75,626,153
1623790856,23.78,58.44,75,628,132
1623790866,23.78,58.44,75,627,140
1623790876,23.78,58.5,75,628,157
1623790886,23.81,58.56,75,628,203
1623790896,23.78,58.56,75,626,150
1623790906,23.78,58.56,75,627,160
1623790916,23.78,58.5,75,626,148
1623790926,23.78,58.44,75,626,154
1623790936,23.78,58.44,75,626,146
1623790946,23.78,58.5,75,628,134
1623790956,23.81,58.44,75,626,129
1623790966,23.81,58.44,75,626,147
1623790976,23.81,58.38,75,626,154
1623790986,23.81,58.38,75,626,138
1623790996,23.84,58.31,75,626,130
1623791006,23.88,58.38,75,626,205
1623791016,23.88,58.31,75,626,151
1623791026,23.88,58.38,75,627,199
1623791036,23.91,58.31,75,626,142
1623791046,23.88,58.38,75,626,154
1623791056,23.91,58.38,75,627,167
1623791066,23.84,58.38,75,627,132
1623791076,23.72,58.5,75,626,189
1623791086,23.69,58.5,75,627,167
1623791096,23.72,58.69,75,626,178
1623791106,23.72,58.69,75,627,142
1623791116,23.72,58.75,75,628,144
1623791126,23.72,58.75,75,629,153
1623791136,23.75,58.75,75,629,127
1623791146,23.78,58.69,75,627,168
1623791156,23.81,58.56,75,626,165
1623791166,23.78,58.56,75,627,162
1623791176,23.84,58.56,75,627,123
1623791186,23.84,58.62,75,628,178
1623791196,23.88,58.56,75,627,169
1623791206,23.91,58.56,75,627,156
1623791216,23.88,58.44,75,627,144
1623791226,23.91,58.44,75,627,155
1623791236,23.94,58.38,75,628,146
1623791246,23.97,58.31,75,626,181
1623791256,23.97,58.19,75,628,130
1623791266,23.91,58.12,75,628,140
1623791276,23.91,58.12,75,626,138
1623791286,23.84,58.31,75,626,150
1623791296,23.81,58.12,75,626,127
1623791306,23.75,58.06,75,627,136
1623791316,23.69,58.25,75,626,157
1623791326,23.78,58.31,75,627,169
1623791336,23.81,58.25,75,626,151
1623791346,23.88,58.12,75,626,162
1623791356,23.91,58,75,628,124
1623791366,23.91,58,75,626,126
1623791376,23.91,57.94,75,626,151
1623791386,23.94,58,75,626,173
1623791396,23.97,57.88,75,627,150
1623791406,24,57.94,75,627,147
1623791416,24,57.94,75,627,168
1623791426,24,57.88,75,628,166
1623791436,24,57.88,75,626,134
1623791446,24,57.88,75,629,186
1623791456,23.91,57.75,75,626,164
1623791466,23.88,57.81,75,627,146
1623791476,23.81,57.88,75,626,156
1623791486,23.81,58,75,627,184
1623791496,23.84,58,75,627,156
1623791506,23.88,58.06,75,628,161
1623791516,23.84,58,75,627,148
1623791526,23.78,58,75,627,134
1623791536,23.69,58,75,626,167
1623791546,23.69,58.25,75,626,136
1623791556,23.66,58.38,75,627,113
1623791566,23.69,58.44,75,628,146
1623791576,23.56,58.56,75,626,150
1623791586,23.47,58.69,75,626,168
1623791596,23.44,58.88,75,626,145
1623791606,23.44,59.06,75,627,159
1623791616,23.44,59.12,75,626,159
1623791626,23.5,59.06,75,627,158
1623791636,23.5,59.12,75,627,135
1623791646,23.56,59.06,75,626,134
1623791656,23.59,59,75,626,148
1623791666,23.66,58.94,75,627,143
1623791676,23.66,58.81,75,626,124
1623791686,23.72,58.75,75,627,128
1623791696,23.72,58.69,75,627,181
1623791706,23.72,58.5,75,627,155
1623791716,23.75,58.44,75,626,145
1623791726,23.78,58.31,75,626,160
1623791736,23.75,58.31,75,626,141
1623791746,23.75,58.38,75,626,143
1623791756,23.78,58.38,75,627,130
1623791766,23.81,58.31,75,627,149
1623791776,23.78,58.25,75,626,152
1623791786,23.78,58.25,75,627,129
1623791796,23.84,58.12,75,626,130
1623791806,23.81,58.12,75,626,125
1623791816,23.84,58.12,75,627,160
1623791826,23.88,58.12,75,629,130
1623791836,23.91,58.12,75,626,172
1623791846,23.91,58.06,75,627,131
1623791856,23.91,57.94,75,626,184
1623791866,23.94,57.81,75,627,139
1623791876,23.94,57.81,75,626,141
1623791886,23.91,57.88,75,628,108
1623791896,23.91,57.94,75,627,153
1623791906,23.88,58.12,75,628,127
1623791916,23.91,58.12,75,627,155
1623791926,23.94,58.12,75,626,150
1623791936,23.94,58,75,628,155
1623791946,24,57.81,75,627,175
1623791956,24.03,57.75,75,627,149
1623791966,24.03,57.75,75,628,132
1623791976,24.03,57.62,75,629,138
1623791986,24,57.69,75,627,168
1623791996,24.06,57.69,75,628,184
1623792006,24.03,57.62,75,629,153
1623792016,24.06,57.56,75,628,138
1623792026,24.06,57.5,75,627,140
1623792036,24.03,57.56,75,626,136
1623792046,24.06,57.56,75,628,147
1623792056,24,57.44,75,627,134
1623792066,24,57.44,75,628,133
1623792076,23.94,57.5,75,626,120
1623792086,24,57.69,75,626,149
1623792096,23.97,57.5,75,628,164
1623792106,24,57.69,75,627,120
1623792116,24,57.62,75,627,151
1623792126,24,57.62,75,627,152
1623792136,24.09,57.62,75,628,144
1623792146,24.09,57.62,75,626,152
1623792156,24.12,57.56,75,628,133
1623792166,24.12,57.5,75,629,171
1623792176,24.19,57.44,75,628,148
1623792186,24.19,57.44,75,627,163
1623792196,24.19,57.38,75,629,131
1623792206,24.22,57.38,75,629,127
1623792216,24.25,57.31,75,628,175
1623792226,24.25,57.25,75,626,170
1623792236,24.28,57.31,75,627,143
1623792246,24.25,57.25,75,627,132
1623792256,24.22,57.25,75,627,165
1623792266,24.19,57.19,75,629,130
1623792276,24.16,57.25,75,627,126
1623792286,24.19,57.19,75,627,167
1623792296,24.12,57.25,75,627,179
1623792306,24.09,57.25,75,629,182
1623792316,24.03,57.25,75,627,146
1623792326,24.06,57.44,75,626,127
1623792336,23.97,57.5,75,627,131
1623792346,23.97,57.5,75,626,158
1623792356,23.88,57.69,75,629,110
1623792366,23.81,57.81,75,626,145
1623792376,23.78,58,75,627,170
1623792386,23.69,58.19,75,627,145
1623792396,23.75,58.38,75,627,138
1623792406,23.75,58.38,75,627,136
1623792416,23.81,58.5,75,627,144
1623792426,23.81,58.38,75,627,130
1623792436,23.78,58.44,75,627,160
1623792446,23.84,58.44,75,627,147
1623792456,23.88,58.38,75,627,185
1623792466,23.84,58.25,75,628,151
1623792476,23.88,58.25,75,627,144
1623792486,23.88,58.19,75,627,229
1623792496,23.91,58.12,75,628,167
1623792506,23.84,58.12,75,628,123
1623792516,23.78,58.06,75,627,150
1623792526,23.75,58,75,627,179
1623792536,23.72,58.19,75,627,112
1623792546,23.62,58.19,75,629,173
1623792556,23.59,58.31,75,629,169
1623792566,23.56,58.44,75,627,145
1623792576,23.59,58.62,75,627,140
1623792586,23.62,58.62,75,627,154
1623792596,23.66,58.62,75,627,128
1623792606,23.72,58.56,75,627,131
1623792616,23.81,58.5,75,627,152
1623792626,23.81,58.44,75,629,152
1623792636,23.88,58.31,75,627,142
1623792646,23.88,58.25,75,627,163
1623792656,23.91,58.25,75,627,150
1623792666,23.97,58.06,75,628,172
1623792676,24,57.94,75,627,140
1623792686,24,57.94,75,628,166
1623792696,24.06,57.69,75,627,128
1623792706,24.06,57.62,75,627,157
1623792716,24.06,57.56,75,627,141
1623792726,24.09,57.62,75,627,165
1623792736,24.06,57.56,75,626,129
1623792746,24.03,57.56,75,627,153
1623792756,24.06,57.56,75,627,139
1623792766,24.09,57.44,75,629,148
1623792776,24.12,57.38,75,627,176
1623792786,24.12,57.19,75,627,141
1623792796,24.19,56.94,75,629,158
1623792806,24.19,56.75,75,627,166
1623792816,24.16,56.75,75,627,159
1623792826,24.19,56.81,75,627,146
1623792836,24.19,56.88,75,627,144
1623792846,24.19,56.94,75,628,164
1623792856,24.25,57,75,627,149
1623792866,24.22,56.88,75,626,138
1623792876,24.22,56.75,75,629,127
1623792886,24.25,56.69,75,629,143
1623792896,24.25,56.69,75,626,147
1623792906,24.22,56.69,75,628,148
1623792916,24.25,56.69,75,628,170
1623792926,24.28,56.62,75,627,124
1623792936,24.28,56.44,75,629,165
1623792946,24.25,56.25,75,626,158
1623792956,24.22,56.31,75,627,173
1623792966,24.25,56.31,75,627,135
1623792976,24.12,56.19,75,627,141
1623792986,24.03,56.19,75,626,151
1623792996,23.94,56.38,75,627,156
1623793006,23.94,56.69,75,627,149
1623793016,23.94,56.88,75,627,128
1623793026,23.94,56.88,75,627,157
1623793036,23.97,57,75,629,174
1623793046,24,56.81,75,629,142
1623793056,24.03,56.81,75,627,153
1623793066,24.03,56.75,75,628,125
1623793076,24.12,56.69,75,627,143
1623793086,24.16,56.62,75,629,137
1623793096,24.09,56.56,75,629,149
1623793106,24.16,56.19,75,627,174
1623793116,24.06,56.12,75,627,145
1623793126,24.09,56.19,75,629,127
1623793136,24.12,56.19,75,627,170
1623793146,24.09,56.06,75,627,138
1623793156,24.03,56,75,627,137
1623793166,23.97,56.12,75,627,134
1623793176,23.94,56.25,75,627,156
1623793186,23.94,56.38,75,629,188
1623793196,23.94,56.5,75,627,167
1623793206,23.97,56.56,75,627,160
1623793216,24,56.62,75,627,157
1623793226,24.03,56.56,75,627,161
1623793236,23.88,56.75,75,629,177
1623793246,23.75,56.94,75,627,143
1623793256,23.72,57.31,75,628,163
1623793266,23.72,57.62,75,628,158
1623793276,23.72,57.75,75,627,161
1623793286,23.75,57.81,75,627,150
1623793296,23.84,57.75,75,629,139
1623793306,23.84,57.69,75,627,155
1623793316,23.94,57.5,75,626,132
1623793326,23.91,57.44,75,627,165
1623793336,23.94,57.31,75,629,172
1623793346,23.94,57.31,75,629,135
1623793356,23.97,57.31,75,628,159
1623793366,23.88,57.12,75,628,173
1623793376,23.88,57.06,75,627,152
1623793386,23.84,57.06,75,628,143
1623793396,23.88,57.06,75,627,168
1623793406,23.91,57.06,75,627,164
1623793416,23.88,57.06,75,629,148
1623793426,23.81,57,75,627,127
1623793436,23.78,56.94,75,626,116
1623793446,23.75,56.94,75,628,146
1623793456,23.78,57.12,75,627,139
1623793466,23.81,57.19,75,628,164
1623793476,23.84,57.31,75,628,149
1623793486,23.91,57.25,75,627,162
1623793496,23.91,57.25,75,628,147
1623793506,24,57.19,75,627,144
1623793516,24.03,57.06,75,627,189
1623793526,24.06,57.06,75,629,148
1623793536,24.09,56.94,75,627,168
1623793546,24.12,56.81,75,629,142
1623793556,24.12,56.69,75,627,131
1623793566,24.12,56.69,75,626,161
1623793576,24.16,56.62,75,626,153
1623793586,24.16,56.62,75,629,138
1623793596,24.16,56.5,75,629,134
1623793606,24.19,56.5,75,627,146
1623793616,24.16,56.5,75,628,156
1623793626,24.19,56.44,75,628,167
1623793636,24.12,56.38,75,627,168
1623793646,24.03,56.19,75,629,137
1623793656,24,56.19,75,627,187
1623793666,23.91,56.31,75,627,139
1623793676,23.88,56.5,75,627,167
1623793686,23.97,56.69,75,627,145
1623793696,23.94,56.75,75,627,153
1623793706,24,56.75,75,629,156
1623793716,24.03,56.75,75,627,138
1623793726,24,56.62,75,629,148
1623793736,24,56.75,75,629,142
1623793746,24.06,56.69,75,627,194
1623793756,24.06,56.69,75,629,167
1623793766,24.09,56.69,75,627,127
1623793776,24.12,56.62,75,627,144
1623793786,24.22,56.5,75,627,148
1623793796,24.28,56.25,75,629,130
1623793806,24.22,56.12,75,627,162
1623793816,24.19,56.19,75,629,136
1623793826,24.19,56.12,75,628,149
1623793836,24.25,56.12,75,627,136
1623793846,24.22,55.94,75,627,166
1623793856,24.19,55.94,75,627,162
1623793866,24.19,55.94,75,627,136
1623793876,24.22,56,75,629,153
1623793886,24.25,56.06,75,627,168
1623793896,24.22,56.06,75,628,138
1623793906,24.16,56,75,627,142
1623793916,24.03,56,75,627,154
1623793926,24,56.25,75,629,146
1623793936,23.97,56.44,75,628,166
1623793946,23.97,56.56,75,627,136
1623793956,23.88,56.62,75,628,135
1623793966,23.84,56.62,75,628,135
1623793976,23.88,56.69,75,627,153
1623793986,23.88,56.69,75,627,136
1623793996,23.84,56.69,75,627,159
1623794006,23.91,56.69,75,627,134
1623794016,23.94,56.81,75,627,161
1623794026,23.94,56.75,75,627,154
1623794036,24,56.81,75,626,135
1623794046,24.06,56.75,75,627,142
1623794056,24.03,56.75,75,627,121
1623794066,23.97,56.62,75,626,151
1623794076,23.88,56.44,75,627,156
1623794086,23.84,56.56,75,626,168
1623794096,23.84,56.56,75,629,170
1623794106,23.78,56.56,75,628,170
1623794116,23.75,56.75,75,627,164
1623794126,23.72,56.69,75,627,173
1623794136,23.72,56.81,75,628,183
1623794146,23.69,56.81,75,628,127
1623794156,23.66,56.81,75,627,140
1623794166,23.59,56.81,75,628,129
1623794176,23.62,56.88,75,629,129
1623794186,23.69,57,75,629,119
1623794196,23.69,57.12,75,626,194
1623794206,23.75,57.12,75,627,147
1623794216,23.78,56.81,75,627,119
1623794226,23.69,56.69,75,628,133
1623794236,23.69,56.62,75,627,141
1623794246,23.69,56.75,75,629,142
1623794256,23.69,56.81,75,628,118
1623794266,23.72,56.81,75,629,142
1623794276,23.75,56.88,75,628,145
1623794286,23.84,56.69,75,627,118
1623794296,23.84,56.5,75,629,150
1623794306,23.88,56.25,75,629,169
1623794316,23.91,56,75,629,163
1623794326,23.94,55.94,75,627,131
1623794336,23.88,55.81,75,627,150
1623794346,23.78,55.81,75,627,164
1623794356,23.69,55.75,75,627,162
1623794366,23.69,56.06,75,627,165
1623794376,23.69,56.31,75,627,136
1623794386,23.75,56.31,75,628,149
1623794396,23.81,56.38,75,628,146
1623794406,23.72,56.19,75,627,120
1623794416,23.72,56.25,75,627,156
1623794426,23.72,56.38,75,627,143
1623794436,23.72,56.5,75,629,167
1623794446,23.75,56.44,75,628,178
1623794456,23.75,56.5,75,627,147
1623794466,23.81,56.44,75,627,142
1623794476,23.84,56.38,75,629,157
1623794486,23.84,56.31,75,627,161
1623794496,23.91,56.25,75,627,144
1623794506,23.84,56.25,75,629,145
1623794516,23.84,56.19,75,627,145
1623794526,23.81,56.25,75,627,143
1623794536,23.78,56.06,75,629,147
1623794546,23.75,55.94,75,627,164
1623794556,23.62,56.06,75,627,152
1623794566,23.59,56.06,75,629,147
1623794576,23.62,56.31,75,627,158
1623794586,23.5,56.38,75,628,163
1623794596,23.44,56.5,75,627,178
1623794606,23.44,56.69,75,627,135
1623794616,23.38,56.5,75,627,143
1623794626,23.34,56.62,75,627,120
1623794636,23.38,56.81,75,627,143
1623794646,23.38,56.94,75,627,130
1623794656,23.47,56.88,75,626,114
1623794666,23.53,56.88,75,626,143
1623794676,23.59,56.75,75,627,182
1623794686,23.66,56.62,75,629,155
